id,word_x,pred_stem,pred_pos,pred_tags,pred_sep_form,unrecognized,word_y,stem,pos,tags,sep_form,check_stem,check_pos,check_tags,check_sep_form,check_all
769,кумаз,кума,cop,cvb,кума-з,0,кумаз,кумаз,conj,,кумаз,0.0,0.0,0.0,0.0,0.0
770,куьне,куьн,prn,erg,куьне,0,куьне,куьн,prn,erg,куьне,1.0,1.0,1.0,1.0,1.0
771,Дидедиз,диде,n,dat,дидеди-з,0,Дидедиз,диде,n,dat,дидеди-з,1.0,1.0,1.0,1.0,1.0
772,салам,салам,intj,,салам,0,салам,салам,intj,,салам,1.0,1.0,1.0,1.0,1.0
772,салам,салам,n,abs,салам,0,салам,салам,intj,,салам,1.0,0.0,0.0,1.0,0.0
773,мани,мани,n,abs,мани,0,мани,мани,n,abs,мани,1.0,1.0,1.0,1.0,1.0
774,хкажда,хкаж,verb,fut,хкаж-да,0,хкажда,хкаж,verb,fut,хкаж-да,1.0,1.0,1.0,1.0,1.0
775,Музыкадин,музыка,n,gen,музыкади-н,0,Музыкадин,музыка,n,gen,музыкади-н,1.0,1.0,1.0,1.0,1.0
776,ванер,ван,n,"abs, pl",ван-ер,0,ванер,ван,n,"abs, pl",ван-ер,1.0,1.0,1.0,1.0,1.0
777,къвердавай,къвердавай,adv,,къвердавай,0,къвердавай,къвердавай,adv,,къвердавай,1.0,1.0,1.0,1.0,1.0
777,къвердавай,къве,verb,grad,къве-рдавай,0,къвердавай,къвердавай,adv,,къвердавай,0.0,0.0,0.0,0.0,0.0
778,мукьвал,мукьвал,adj,,мукьвал,0,мукьвал,мукьвал,adj,,мукьвал,1.0,1.0,1.0,1.0,1.0
778,мукьвал,мукьвал,adv,,мукьвал,0,мукьвал,мукьвал,adj,,мукьвал,1.0,0.0,1.0,1.0,0.0
778,мукьвал,мукьвал,verb,per,мукьвал,0,мукьвал,мукьвал,adj,,мукьвал,1.0,0.0,0.0,1.0,0.0
779,жеда,же,verb,fut,же-да,0,жеда,же,verb,fut,же-да,1.0,1.0,1.0,1.0,1.0
780,Рушарин,руш,n,"gen, pl",руш-ари-н,0,Рушарин,руш,n,"gen, pl",руш-ари-н,1.0,1.0,1.0,1.0,1.0
781,юкьва,юкьва,post,,юкьва,0,юкьва,юкьв,n,"essive, in",юкьв-а,0.0,0.0,0.0,0.0,0.0
782,аваз,аваз,n,abs,аваз,0,аваз,ава,cop,cvb,ава-з,0.0,0.0,0.0,0.0,0.0
782,аваз,ава,cop,cvb,ава-з,0,аваз,ава,cop,cvb,ава-з,1.0,1.0,1.0,1.0,1.0
783,Зина,зина,n,abs,зина,0,Зина,зина,n,abs,зина,1.0,1.0,1.0,1.0,1.0
784,къведа,къве,verb,fut,къве-да,0,къведа,къве,verb,fut,къве-да,1.0,1.0,1.0,1.0,1.0
785,Адан,а,prn,"gen, sg",ада-н,0,Адан,а,prn,"gen, sg",ада-н,1.0,1.0,1.0,1.0,1.0
786,гуьгъуьналлаз,гуьгъуьналлаз,adv,,гуьгъуьналлаз,0,гуьгъуьналлаз,гуьгъуьналлаз,adv,,гуьгъуьналлаз,1.0,1.0,1.0,1.0,1.0
787,гадайрин,гада,n,"gen, pl",гада-йри-н,0,гадайрин,гада,n,"gen, pl",гада-йри-н,1.0,1.0,1.0,1.0,1.0
788,юкьва,юкьва,post,,юкьва,0,юкьва,юкьв,n,"essive, in",юкьв-а,0.0,0.0,0.0,0.0,0.0
789,аваз,аваз,n,abs,аваз,0,аваз,ава,cop,cvb,ава-з,0.0,0.0,0.0,0.0,0.0
789,аваз,ава,cop,cvb,ава-з,0,аваз,ава,cop,cvb,ава-з,1.0,1.0,1.0,1.0,1.0
790,Аслан,аслан,n,abs,аслан,0,Аслан,аслан,n,abs,аслан,1.0,1.0,1.0,1.0,1.0
791,Рагьим,рагьим,n,abs,рагьим,0,Рагьим,рагьим,n,abs,рагьим,1.0,1.0,1.0,1.0,1.0
792,ва,ва,conj,,ва,0,ва,ва,conj,,ва,1.0,1.0,1.0,1.0,1.0
792,ва,вун,prn,"essive, in",в-а,0,ва,ва,conj,,ва,0.0,0.0,0.0,0.0,0.0
793,Али,али,n,abs,али,0,Али,али,n,abs,али,1.0,1.0,1.0,1.0,1.0
794,къведа,къве,verb,fut,къве-да,0,къведа,къве,verb,fut,къве-да,1.0,1.0,1.0,1.0,1.0
795,Музыкадин,музыка,n,gen,музыкади-н,0,Музыкадин,музыка,n,gen,музыкади-н,1.0,1.0,1.0,1.0,1.0
796,ванер,ван,n,"abs, pl",ван-ер,0,ванер,ван,n,"abs, pl",ван-ер,1.0,1.0,1.0,1.0,1.0
797,и,и,prn,,и,0,и,и,prn,,и,1.0,1.0,1.0,1.0,1.0
798,арада,арада,post,,арада,0,арада,ара,n,"essive, in",арад-а,0.0,0.0,0.0,0.0,0.0
798,арада,ара,n,"essive, in",арад-а,0,арада,ара,n,"essive, in",арад-а,1.0,1.0,1.0,1.0,1.0
799,къати,къати,adj,,къати,0,къати,къати,adj,,къати,1.0,1.0,1.0,1.0,1.0
800,я,я,cop,imperf,я,0,я,я,cop,imperf,я,1.0,1.0,1.0,1.0,1.0
801,Ажай,,,,,1,Ажай,ажай,n,abs,ажай,0.0,0.0,0.0,0.0,0.0
802,къведа,къве,verb,fut,къве-да,0,къведа,къве,verb,fut,къве-да,1.0,1.0,1.0,1.0,1.0
803,Вариса,варис,n,erg,варис-а,0,Вариса,варис,n,erg,варис-а,1.0,1.0,1.0,1.0,1.0
803,Вариса,варис,n,"essive, in",варис-а,0,Вариса,варис,n,erg,варис-а,1.0,1.0,0.0,1.0,0.0
804,гъил,гъил,n,abs,гъил,0,гъил,гъил,n,abs,гъил,1.0,1.0,1.0,1.0,1.0
805,эляда,,,,,1,эляда,эля,verb,fut,эля-да,0.0,0.0,0.0,0.0,0.0
806,ва,ва,conj,,ва,0,ва,ва,conj,,ва,1.0,1.0,1.0,1.0,1.0
806,ва,вун,prn,"essive, in",в-а,0,ва,ва,conj,,ва,0.0,0.0,0.0,0.0,0.0
807,рушари,руша,verb,aimpp,руша-ри,0,рушари,руш,n,"erg, pl",руш-ари,0.0,0.0,0.0,0.0,0.0
807,рушари,руш,n,"erg, pl",руш-ари,0,рушари,руш,n,"erg, pl",руш-ари,1.0,1.0,1.0,1.0,1.0
808,мани,мани,n,abs,мани,0,мани,мани,n,abs,мани,1.0,1.0,1.0,1.0,1.0
809,лугьуда,лугьу,verb,fut,лугьу-да,0,лугьуда,лугьу,verb,fut,лугьу-да,1.0,1.0,1.0,1.0,1.0
810,Атана,ата,verb,aoc,ата-на,0,Атана,ата,verb,aor,ата-на,1.0,1.0,0.0,1.0,0.0
811,атана,ата,verb,aoc,ата-на,0,атана,ата,verb,aor,ата-на,1.0,1.0,0.0,1.0,0.0
812,диде,диде,n,abs,диде,0,диде,диде,n,abs,диде,1.0,1.0,1.0,1.0,1.0
813,атана,ата,verb,aor,ата-на,0,атана,ата,verb,aor,ата-на,1.0,1.0,1.0,1.0,1.0
814,Диде,диде,n,abs,диде,0,Диде,диде,n,abs,диде,1.0,1.0,1.0,1.0,1.0
815,атана,ата,verb,aor,ата-на,0,атана,ата,verb,aor,ата-на,1.0,1.0,1.0,1.0,1.0
816,кӀвалер,,,,,1,кӀвалер,кӀвал,n,"abs, pl",кӀвал-ер,0.0,0.0,0.0,0.0,0.0
817,ацӀана,ацӀана,adv,,ацӀана,0,ацӀана,ацӀа,verb,aor,ацӀа-на,0.0,0.0,0.0,0.0,0.0
818,Дидед,дидед,adj,,дидед,0,Дидед,дидед,n,gen,дидед,1.0,0.0,0.0,1.0,0.0
819,чина,чин,n,"essive, in",чин-а,0,чина,чин,n,"essive, in",чин-а,1.0,1.0,1.0,1.0,1.0
820,рагъ,рагъ,n,abs,рагъ,0,рагъ,рагъ,n,abs,рагъ,1.0,1.0,1.0,1.0,1.0
821,ава,ава,cop,imperf,ава,0,ава,ава,cop,imperf,ава,1.0,1.0,1.0,1.0,1.0
822,рагъ,рагъ,n,abs,рагъ,0,рагъ,рагъ,n,abs,рагъ,1.0,1.0,1.0,1.0,1.0
823,ава,ава,cop,imperf,ава,0,ава,ава,cop,imperf,ава,1.0,1.0,1.0,1.0,1.0
824,РикӀе,рикӀ,n,erg,рикӀ-е,0,РикӀе,рикӀ,n,"essive, in",рикӀ-е,1.0,1.0,0.0,1.0,0.0
824,РикӀе,рикӀ,n,"essive, in",рикӀ-е,0,РикӀе,рикӀ,n,"essive, in",рикӀ-е,1.0,1.0,1.0,1.0,1.0
825,цуьквед,,,,,1,цуьквед,цуьк,n,gen,цуьквед,0.0,0.0,0.0,0.0,0.0
826,багъ,багъ,n,abs,багъ,0,багъ,багъ,n,abs,багъ,1.0,1.0,1.0,1.0,1.0
827,ава,ава,cop,imperf,ава,0,ава,ава,cop,imperf,ава,1.0,1.0,1.0,1.0,1.0
828,багъ,багъ,n,abs,багъ,0,багъ,багъ,n,abs,багъ,1.0,1.0,1.0,1.0,1.0
829,ава,ава,cop,imperf,ава,0,ава,ава,cop,imperf,ава,1.0,1.0,1.0,1.0,1.0
830,Къени,къени,adj,,къени,0,Къени,къени,adj,,къени,1.0,1.0,1.0,1.0,1.0
830,Къени,къен,n,erg,къен-и,0,Къени,къени,adj,,къени,0.0,0.0,0.0,0.0,0.0
831,я,я,cop,imperf,я,0,я,я,cop,imperf,я,1.0,1.0,1.0,1.0,1.0
832,къени,къени,adj,,къени,0,къени,къени,adj,,къени,1.0,1.0,1.0,1.0,1.0
832,къени,къен,n,erg,къен-и,0,къени,къени,adj,,къени,0.0,0.0,0.0,0.0,0.0
833,я,я,cop,imperf,я,0,я,я,cop,imperf,я,1.0,1.0,1.0,1.0,1.0
834,мехъер,мехъер,n,abs,мехъер,0,мехъер,мехъер,n,abs,мехъер,1.0,1.0,1.0,1.0,1.0
834,мехъер,мехъер,verb,per,мехъер,0,мехъер,мехъер,n,abs,мехъер,1.0,0.0,0.0,1.0,0.0
835,авай,ава,cop,pst,ава-й,0,авай,ава,cop,ptp,ава-й,1.0,1.0,0.0,1.0,0.0
836,кӀвал,кӀвал,n,abs,кӀвал,0,кӀвал,кӀвал,n,abs,кӀвал,1.0,1.0,1.0,1.0,1.0
837,Къени,къени,adj,,къени,0,Къени,къени,adj,,къени,1.0,1.0,1.0,1.0,1.0
837,Къени,къен,n,erg,къен-и,0,Къени,къени,adj,,къени,0.0,0.0,0.0,0.0,0.0
838,я,я,cop,imperf,я,0,я,я,cop,imperf,я,1.0,1.0,1.0,1.0,1.0
839,къени,къени,adj,,къени,0,къени,къени,adj,,къени,1.0,1.0,1.0,1.0,1.0
839,къени,къен,n,erg,къен-и,0,къени,къени,adj,,къени,0.0,0.0,0.0,0.0,0.0
840,я,я,cop,imperf,я,0,я,я,cop,imperf,я,1.0,1.0,1.0,1.0,1.0
841,свас,свас,n,abs,свас,0,свас,свас,n,abs,свас,1.0,1.0,1.0,1.0,1.0
842,атай,ата,verb,"aor, ptp",ата-й,0,атай,ата,verb,"aor, ptp",ата-й,1.0,1.0,1.0,1.0,1.0
843,кӀвал,кӀвал,n,abs,кӀвал,0,кӀвал,кӀвал,n,abs,кӀвал,1.0,1.0,1.0,1.0,1.0
844,Дидед,дидед,adj,,дидед,0,Дидед,дидед,n,gen,дидед,1.0,0.0,0.0,1.0,0.0
845,чина,чин,n,"essive, in",чин-а,0,чина,чин,n,"essive, in",чин-а,1.0,1.0,1.0,1.0,1.0
846,рагъ,рагъ,n,abs,рагъ,0,рагъ,рагъ,n,abs,рагъ,1.0,1.0,1.0,1.0,1.0
847,ава,ава,cop,imperf,ава,0,ава,ава,cop,imperf,ава,1.0,1.0,1.0,1.0,1.0
848,рагъ,рагъ,n,abs,рагъ,0,рагъ,рагъ,n,abs,рагъ,1.0,1.0,1.0,1.0,1.0
849,ава,ава,cop,imperf,ава,0,ава,ава,cop,imperf,ава,1.0,1.0,1.0,1.0,1.0
850,РикӀе,рикӀ,n,erg,рикӀ-е,0,РикӀе,рикӀ,n,"essive, in",рикӀ-е,1.0,1.0,0.0,1.0,0.0
850,РикӀе,рикӀ,n,"essive, in",рикӀ-е,0,РикӀе,рикӀ,n,"essive, in",рикӀ-е,1.0,1.0,1.0,1.0,1.0
851,цуьквед,,,,,1,цуьквед,цуьк,n,gen,цуьквед,0.0,0.0,0.0,0.0,0.0
852,багъ,багъ,n,abs,багъ,0,багъ,багъ,n,abs,багъ,1.0,1.0,1.0,1.0,1.0
853,ава,ава,cop,imperf,ава,0,ава,ава,cop,imperf,ава,1.0,1.0,1.0,1.0,1.0
854,багъ,багъ,n,abs,багъ,0,багъ,багъ,n,abs,багъ,1.0,1.0,1.0,1.0,1.0
855,ава,ава,cop,imperf,ава,0,ава,ава,cop,imperf,ава,1.0,1.0,1.0,1.0,1.0
856,Манидин,мани,n,gen,маниди-н,0,Манидин,мани,n,gen,маниди-н,1.0,1.0,1.0,1.0,1.0
857,ван,ван,n,abs,ван,0,ван,ван,n,abs,ван,1.0,1.0,1.0,1.0,1.0
857,ван,ван,verb,per,ван,0,ван,ван,n,abs,ван,1.0,0.0,0.0,1.0,0.0
858,кьилеллаз,кьил,n,"be.on, cvb, essive, super",кьиле-л-ла-з,0,кьилеллаз,кьил,n,"be.on, cvb, essive, super",кьиле-л-ла-з,1.0,1.0,1.0,1.0,1.0
859,Ажай,,,,,1,Ажай,ажай,n,abs,ажай,0.0,0.0,0.0,0.0,0.0
860,кьуьлуьник,кьуьл,n,"essive, sub",кьуьлуьни-к,0,кьуьлуьник,кьуьл,n,"essive, sub",кьуьлуьни-к,1.0,1.0,1.0,1.0,1.0
861,экечӀна,экечӀ,verb,aoc,экечӀ-на,0,экечӀна,экечӀ,verb,aoc,экечӀ-на,1.0,1.0,1.0,1.0,1.0
862,ада,а,prn,"erg, sg",ада,0,ада,а,prn,"erg, sg",ада,1.0,1.0,1.0,1.0,1.0
862,ада,а,prn,"essive, in, sg",ад-а,0,ада,а,prn,"erg, sg",ада,1.0,1.0,0.0,0.0,0.0
863,эмирдин,эмир,n,gen,эмирди-н,0,эмирдин,эмир,n,gen,эмирди-н,1.0,1.0,1.0,1.0,1.0
864,къайдада,къайда,n,"essive, in",къайдад-а,0,къайдада,къайда,n,"essive, in",къайдад-а,1.0,1.0,1.0,1.0,1.0
865,вичин,вич,prn,gen,вичи-н,0,вичин,вич,prn,gen,вичи-н,1.0,1.0,1.0,1.0,1.0
866,кьуьлуьник,кьуьл,n,"essive, sub",кьуьлуьни-к,0,кьуьлуьник,кьуьл,n,"essive, sub",кьуьлуьни-к,1.0,1.0,1.0,1.0,1.0
867,Варисаз,варис,n,dat,вариса-з,0,Варисаз,варис,n,dat,вариса-з,1.0,1.0,1.0,1.0,1.0
868,эверда,эвер,n,"essive, in",эверд-а,0,эверда,эвер,verb,fut,эвер-да,1.0,0.0,0.0,0.0,0.0
868,эверда,эвер,verb,fut,эвер-да,0,эверда,эвер,verb,fut,эвер-да,1.0,1.0,1.0,1.0,1.0
869,Абуру,а,prn,"erg, pl",абуру,0,Абуру,а,prn,"erg, pl",абуру,1.0,1.0,1.0,1.0,1.0
870,кьуьл,кьуьл,n,abs,кьуьл,0,кьуьл,кьуьл,n,abs,кьуьл,1.0,1.0,1.0,1.0,1.0
870,кьуьл,кьуьл,verb,per,кьуьл,0,кьуьл,кьуьл,n,abs,кьуьл,1.0,0.0,0.0,1.0,0.0
871,ийида,ийи,verb,fut,ийи-да,0,ийида,ийи,verb,fut,ийи-да,1.0,1.0,1.0,1.0,1.0
872,гадайри,гада,n,"erg, pl",гада-йри,0,гадайри,гада,n,"erg, pl",гада-йри,1.0,1.0,1.0,1.0,1.0
873,ва,ва,conj,,ва,0,ва,ва,conj,,ва,1.0,1.0,1.0,1.0,1.0
873,ва,вун,prn,"essive, in",в-а,0,ва,ва,conj,,ва,0.0,0.0,0.0,0.0,0.0
874,рушари,руша,verb,aimpp,руша-ри,0,рушари,руш,n,"erg, pl",руш-ари,0.0,0.0,0.0,0.0,0.0
874,рушари,руш,n,"erg, pl",руш-ари,0,рушари,руш,n,"erg, pl",руш-ари,1.0,1.0,1.0,1.0,1.0
875,гурлу,гурлу,adj,,гурлу,0,гурлу,гурлу,adj,,гурлу,1.0,1.0,1.0,1.0,1.0
876,капар,кап,n,"abs, pl",кап-ар,0,капар,кап,n,"abs, pl",кап-ар,1.0,1.0,1.0,1.0,1.0
877,яда,яда,intj,,яда,0,яда,я,verb,fut,я-да,0.0,0.0,0.0,0.0,0.0
878,шадвилер,шадвилер,verb,per,шадвилер,0,шадвилер,шадвил,n,"abs, pl",шадвил-ер,0.0,0.0,0.0,0.0,0.0
879,ийида,ийи,verb,fut,ийи-да,0,ийида,ийи,verb,fut,ийи-да,1.0,1.0,1.0,1.0,1.0
880,Идаз,и,prn,"dat, sg",ида-з,0,Идаз,и,prn,"dat, sg",ида-з,1.0,1.0,1.0,1.0,1.0
881,килиг,килиг,part,,килиг,0,килиг,килиг,verb,imper,килиг,1.0,0.0,0.0,1.0,0.0
881,килиг,килиг,verb,imper,килиг,0,килиг,килиг,verb,imper,килиг,1.0,1.0,1.0,1.0,1.0
881,килиг,килиг,verb,per,килиг,0,килиг,килиг,verb,imper,килиг,1.0,1.0,0.0,1.0,0.0
882,Ажай,,,,,1,Ажай,ажай,n,abs,ажай,0.0,0.0,0.0,0.0,0.0
883,къари,къари,n,abs,къари,0,къари,къари,n,abs,къари,1.0,1.0,1.0,1.0,1.0
884,майдан,майдан,n,abs,майдан,0,майдан,майдан,n,abs,майдан,1.0,1.0,1.0,1.0,1.0
885,вид,,,,,1,вид,вун,prn,"abs, gen, sg",ви-д,0.0,0.0,0.0,0.0,0.0
886,я,я,cop,imperf,я,0,я,я,cop,imperf,я,1.0,1.0,1.0,1.0,1.0
887,Кьуьлуьникай,кьуьл,n,"elative, sub",кьуьлуьни-к-ай,0,Кьуьлуьникай,кьуьл,n,"elative, sub",кьуьлуьни-к-ай,1.0,1.0,1.0,1.0,1.0
888,хкечӀда,хкечӀ,verb,fut,хкечӀ-да,0,хкечӀда,хкечӀ,verb,fut,хкечӀ-да,1.0,1.0,1.0,1.0,1.0
889,Лап,лап,adv,,лап,0,Лап,лап,part,,лап,1.0,0.0,1.0,1.0,0.0
889,Лап,лап,part,,лап,0,Лап,лап,part,,лап,1.0,1.0,1.0,1.0,1.0
890,кьил,кьил,n,abs,кьил,0,кьил,кьил,n,abs,кьил,1.0,1.0,1.0,1.0,1.0
891,гижи,гижи,adj,,гижи,0,гижи,гижи,adj,,гижи,1.0,1.0,1.0,1.0,1.0
892,жедалди,же,verb,postr,же-далди,0,жедалди,же,verb,postr,же-далди,1.0,1.0,1.0,1.0,1.0
893,кьуьл,кьуьл,n,abs,кьуьл,0,кьуьл,кьуьл,n,abs,кьуьл,1.0,1.0,1.0,1.0,1.0
893,кьуьл,кьуьл,verb,per,кьуьл,0,кьуьл,кьуьл,n,abs,кьуьл,1.0,0.0,0.0,1.0,0.0
894,авуна,аву,verb,aoc,аву-на,0,авуна,аву,verb,aor,аву-на,1.0,1.0,0.0,1.0,0.0
895,Зинадин,зина,n,gen,зинади-н,0,Зинадин,зина,n,gen,зинади-н,1.0,1.0,1.0,1.0,1.0
896,мукьув,мукьув,adv,,мукьув,0,мукьув,мукьув,post,,мукьув,1.0,0.0,1.0,1.0,0.0
896,мукьув,мукьув,post,,мукьув,0,мукьув,мукьув,post,,мукьув,1.0,1.0,1.0,1.0,1.0
897,фида,фи,verb,fut,фи-да,0,фида,фи,verb,fut,фи-да,1.0,1.0,1.0,1.0,1.0
898,Сагърай,сагърай,intj,,сагърай,0,Сагърай,сагърай,intj,,сагърай,1.0,1.0,1.0,1.0,1.0
899,чан,чан,n,abs,чан,0,чан,чан,adj,,чан,1.0,0.0,0.0,1.0,0.0
899,чан,чан,part,,чан,0,чан,чан,adj,,чан,1.0,0.0,1.0,1.0,0.0
900,цуьк,цуьк,n,abs,цуьк,0,цуьк,цуьк,n,abs,цуьк,1.0,1.0,1.0,1.0,1.0
901,Вуна,вун,prn,erg,вуна,0,Вуна,вун,prn,erg,вуна,1.0,1.0,1.0,1.0,1.0
902,зи,зун,prn,gen,зи,0,зи,зун,prn,gen,зи,1.0,1.0,1.0,1.0,1.0
903,гаф,гаф,n,abs,гаф,0,гаф,гаф,n,abs,гаф,1.0,1.0,1.0,1.0,1.0
904,кьиле,кьил,n,erg,кьил-е,0,кьиле,кьил,n,"essive, in",кьил-е,1.0,1.0,0.0,1.0,0.0
904,кьиле,кьил,n,"essive, in",кьил-е,0,кьиле,кьил,n,"essive, in",кьил-е,1.0,1.0,1.0,1.0,1.0
905,тухвана,тухва,verb,aor,тухва-на,0,тухвана,тухва,verb,aor,тухва-на,1.0,1.0,1.0,1.0,1.0
906,За,зун,prn,erg,за,0,За,зун,prn,erg,за,1.0,1.0,1.0,1.0,1.0
906,За,зун,prn,"essive, in",з-а,0,За,зун,prn,erg,за,1.0,1.0,0.0,0.0,0.0
907,вири,вири,adv,,вири,0,вири,вири,prn,,вири,1.0,0.0,1.0,1.0,0.0
907,вири,вири,n,abs,вири,0,вири,вири,prn,,вири,1.0,0.0,0.0,1.0,0.0
907,вири,вири,prn,,вири,0,вири,вири,prn,,вири,1.0,1.0,1.0,1.0,1.0
907,вири,вир,n,erg,вир-и,0,вири,вири,prn,,вири,0.0,0.0,0.0,0.0,0.0
908,элдиз,,,,,1,элдиз,эл,n,dat,элди-з,0.0,0.0,0.0,0.0,0.0
909,вун,вун,prn,,вун,0,вун,вун,prn,,вун,1.0,1.0,1.0,1.0,1.0
910,хъсан,хъсан,adj,,хъсан,0,хъсан,хъсан,adj,,хъсан,1.0,1.0,1.0,1.0,1.0
911,руш,руш,n,abs,руш,0,руш,руш,n,abs,руш,1.0,1.0,1.0,1.0,1.0
912,я,я,cop,imperf,я,0,я,я,cop,imperf,я,1.0,1.0,1.0,1.0,1.0
913,гуьзел,гуьзел,adj,,гуьзел,0,гуьзел,гуьзел,adj,,гуьзел,1.0,1.0,1.0,1.0,1.0
913,гуьзел,гуьзел,n,abs,гуьзел,0,гуьзел,гуьзел,adj,,гуьзел,1.0,0.0,0.0,1.0,0.0
914,тават,тават,n,abs,тават,0,тават,тават,n,abs,тават,1.0,1.0,1.0,1.0,1.0
915,я,я,cop,imperf,я,0,я,я,cop,imperf,я,1.0,1.0,1.0,1.0,1.0
916,лугьуз,лугьуз,conj,,лугьуз,0,лугьуз,лугьу,verb,inf,лугьу-з,0.0,0.0,0.0,0.0,0.0
916,лугьуз,лугьуз,part,,лугьуз,0,лугьуз,лугьу,verb,inf,лугьу-з,0.0,0.0,0.0,0.0,0.0
916,лугьуз,лугьу,verb,inf,лугьу-з,0,лугьуз,лугьу,verb,inf,лугьу-з,1.0,1.0,1.0,1.0,1.0
917,хьана,хьа,verb,aor,хьа-на,0,хьана,хьа,verb,aor,хьа-на,1.0,1.0,1.0,1.0,1.0
918,Межлисда,межлис,n,"essive, in",межлисд-а,0,Межлисда,межлис,n,"essive, in",межлисд-а,1.0,1.0,1.0,1.0,1.0
919,авайбуруз,авай,adj,"dat, pl",авай-буру-з,0,авайбуруз,ава,cop,"dat, pl, ptp",ава-й-буру-з,0.0,0.0,0.0,0.0,0.0
920,килигиз,килиг,verb,inf,килиг-из,0,килигиз,килиг,verb,inf,килиг-из,1.0,1.0,1.0,1.0,1.0
921,килигиз,килиг,verb,inf,килиг-из,0,килигиз,килиг,verb,inf,килиг-из,1.0,1.0,1.0,1.0,1.0
922,Бес,бес,adv,,бес,0,Бес,бес,part,,бес,1.0,0.0,1.0,1.0,0.0
922,Бес,бес,intj,,бес,0,Бес,бес,part,,бес,1.0,0.0,1.0,1.0,0.0
922,Бес,бес,part,,бес,0,Бес,бес,part,,бес,1.0,1.0,1.0,1.0,1.0
923,наврузбег,,,,,1,наврузбег,наврузбег,n,abs,наврузбег,0.0,0.0,0.0,0.0,0.0
924,гьинва,,,,,1,гьинва,гьи,adv,be.in,гьин-ва,0.0,0.0,0.0,0.0,0.0
925,Забур,,,,,1,Забур,забур,n,abs,забур,0.0,0.0,0.0,0.0,0.0
926,гьинва,,,,,1,гьинва,гьи,adv,be.in,гьин-ва,0.0,0.0,0.0,0.0,0.0
